competitor.id,competitor.sum_points,competitor.place,competitor.place_prev,competitor.id_person,competitor.family_name,competitor.given_name,competitor.gender,competitor.timestamp_version,competitor.id_country,competitor.id_weight
44132_96_12,6,212,211.0,44132,QUEVEDO,Allyson,female,v1650438601,96,12
10625_86_12,6,212,211.0,10625,WATANABE,Kiyomi,female,v1610096868,86,12
59533_275_12,6,212,211.0,59533,BUNCIC,Jovana,female,v1579249612,275,12
68784_79_12,6,212,211.0,68784,JOSE,Luisa,female,v1651242017,79,12
15559_77_12,6,212,211.0,15559,CANTERO,Lucia,female,v1618572918,77,12
4741_4_4,70,213,211.0,4741,JOUBERT,Quentin,male,v1548331533,4,4
30672_24_3,66,213,212.0,30672,SAHAR,Sagiv,male,v1618998547,24,3
13685_2_5,40,213,212.0,13685,BUBANJA,Marko,male,v1645532108,2,5
39130_14_1,38,213,209.0,39130,BAKYT,Abdusamat,male,v1556269003,14,1
36891_10_10,15,213,210.0,36891,TUNCA,Ayse Nur,female,v1618387375,10,10
2789_129_6,13,213,211.0,2789,NAFWA,Reda,male,v1615193586,129,6
8196_6_11,10,213,207.0,8196,TSIKHELASHVILI,Mariam,female,v1524748134,6,11
20750_8_11,10,213,207.0,20750,HAJIYEVA,Nargiz,female,v1555423747,8,11
49692_13_11,10,213,207.0,49692,KOTA,Nana,female,v1643803773,13,11
69407_61_11,10,213,207.0,69407,DARKHANBATBAYAR,Yesui,female,v1654955730,61,11
50766_6_11,10,213,207.0,50766,UTNELISHVILI,Regina,female,v1626617597,6,11
57024_88_11,10,213,207.0,57024,ODINAEVA,Mavluda,female,v1569314097,88,11
71364_182_11,10,213,207.0,71364,ALFAHDI,Lamyaa,female,v1664793460,182,11
57902_70_4,68,214,212.0,57902,BEINA BANGMO,Robert Laurent Raziel,male,v1657027755,70,4
30351_8_3,65,214,213.0,30351,MIRZAYEV,Nariman,male,v1631036210,8,3
18574_23_2,64,214,215.0,18574,CAGGIANO,Luca,male,v1552034737,23,2
19514_275_1,37,214,210.0,19514,MILIC,Nemanja,male,v1609746069,275,1
22027_30_5,36,214,322.0,22027,NIKOLAOU,Kyriakos,male,v1643369102,30,5
30742_14_5,36,214,213.0,30742,SHYNTAS,Serikbolsyn,male,v1528114800,14,5
46136_244_5,36,214,,46136,ALMAWLA,Abbas,male,v1529064609,244,5
39045_50_5,36,214,213.0,39045,FILALI,lyes,male,v1647440344,50,5
67488_50_5,36,214,213.0,67488,FALA,Abdellah,male,v1647442941,50,5
42151_70_5,36,214,213.0,42151,NGANKOU,Emmanuel,male,v1540720723,70,5
41412_2_5,36,214,213.0,41412,BORCHASHVILI,Shamil,male,v1646836890,2,5
35049_57_5,36,214,213.0,35049,AGHASARYAN,Davit,male,v1664808396,57,5
25369_17_6,13,214,212.0,25369,PULATOV,Shaxboz,male,v1614589623,17,6
9258_296_6,13,214,212.0,9258,MAGOMEDOV,Khaybula,male,v1636375335,296,6
30571_193_6,13,214,212.0,30571,BELZ,Marvin,male,v1642599915,193,6
63186_20_6,13,214,212.0,63186,CENTENO TERAN,Carlos,male,v1611827785,20,6
593_166_10,13,214,211.0,593,RAHMING,Cynthia,female,v1610352372,166,10
58786_251_4,67,215,213.0,58786,CAMARA,Boubou,male,v1668281435,251,4
52158_17_3,65,215,214.0,52158,BOYNAZAROV,Jaloliddin,male,v1621593094,17,3
33062_30_2,62,215,216.0,33062,LOUKAS,Louka,male,v1593424883,30,2
25681_4_1,37,215,211.0,25681,DUMONTIER,Pierre,male,v1637243616,4,1
19504_34_10,13,215,212.0,19504,AMEY,Ines,female,v1618215393,34,10
50428_296_10,13,215,212.0,50428,TIMOFEICHEVA,Liubov,female,v1554891509,296,10
52502_18_9,6,215,216.0,52502,SIDAOUI,Chaima,female,v1556269355,18,9
45106_14_9,6,215,216.0,45106,ZHUMAGALIYEVA,Alima,female,v1528715502,14,9
50939_14_9,6,215,216.0,50939,YEREZHEPOVA,Aruzhan,female,v1620028226,14,9
9248_296_7,5,215,212.0,9248,ZANKISHIEV,Kazbek,male,v1573310182,296,7
63309_194_7,5,215,212.0,63309,HAMEDI,Safiullah,male,v1616593700,194,7
34736_155_7,5,215,197.0,34736,AL DARMAKI,Ali,male,v1554898182,155,7
14814_13_7,5,215,212.0,14814,SATO,Kazuya,male,v1521032267,13,7
20869_4_4,66,216,215.0,20869,METIFIOT,Hugo,male,v1644567692,4,4
17601_14_4,66,216,215.0,17601,SEMBAYEV,Madiyar,male,v1644229910,14,4
29634_84_3,63,216,215.0,29634,SULTANOV,Beksultan,male,v1611913256,84,3
27243_131_2,62,216,333.0,27243,LAU,Martin,male,v1658384665,131,2
17229_93_1,37,216,212.0,17229,DAMAS,Luis,male,v1660779261,93,1
10641_231_3,62,217,216.0,10641,BAH,Mamadou Samba,male,v1668164771,231,3
9406_161_3,62,217,216.0,9406,LEKOKO,Tirelo,male,v1612448265,161,3
11767_23_2,61,217,217.0,11767,DI LORETO,Carmine Maria,male,v1621592801,23,2
46342_46_1,36,217,213.0,46342,LIU,Wenzhi,male,v1537344296,46,1
36106_193_10,12,217,214.0,36106,BAUER,Bettina,female,v1612771217,193,10
13575_296_4,65,218,217.0,13575,TEPKAEV,Turpal,male,v1636531548,296,4
20722_14_4,65,218,217.0,20722,AMANGELDI,Madi,male,v1618573918,14,4
51364_77_2,61,218,218.0,51364,ADARVEZ,Karim,male,v1554383101,77,2
13363_26_1,36,218,214.0,13363,MACDONALD,Neil,male,v1615537136,26,1
40290_97_1,36,218,214.0,40290,MONTEALEGRE,Juan,male,v1569601854,97,1
70528_14_1,36,218,214.0,70528,BAKYTZHAN,Aman,male,v1659339501,14,1
71595_70_1,36,218,214.0,71595,HEN ESSOME,Conrad,male,v1667510826,70,1
11210_50_1,36,218,214.0,11210,CHIOUKH,Salah,male,v1546511177,50,1
65229_120_1,36,218,214.0,65229,YAHAYA,Moussa,male,v1632497043,120,1
33013_77_1,36,218,214.0,33013,COUZO ASPITIA,Tomas,male,v1582186116,77,1
47503_88_6,10,218,216.0,47503,MIRZOEV,Rahmatullo,male,v1528830447,88,6
8396_61_6,10,218,216.0,8396,GANTULGA,Altanbagana,male,v1559748105,61,6
43760_10_6,10,218,216.0,43760,AKKUS,Sidar,male,v1582213530,10,6
55512_323_10,10,218,215.0,55512,ALDASS,Sanda,female,v1621581004,323,10
62467_3_9,6,218,219.0,62467,VANBIESBROECK,Fiona,female,v1603280908,3,9
45583_61_9,6,218,219.0,45583,TSERENTOGTOKH,Gal-Od,female,v1523624611,61,9
37866_100_9,6,218,219.0,37866,HOANG,Thi Tinh,female,v1663939722,100,9
63667_14_3,62,219,218.0,63667,KOIBAGAR,Darkhan,male,v1620026170,14,3
54034_6_2,60,219,219.0,54034,BAZANDARASHVILI,Giorgi,male,v1612167528,6,2
28436_23_2,60,219,219.0,28436,STEFANELLI,Biagio,male,v1551793702,23,2
33794_74_10,10,219,216.0,33794,YEH,Ya Hui,female,v1653921330,74,10
30727_14_10,10,219,216.0,30727,NURMAKHAMMETOVA,Rauza,female,v1614587590,14,10
71269_15_10,10,219,216.0,71269,SHIN,Yuna,female,v1664354412,15,10
65651_61_10,10,219,216.0,65651,OYUNGEREL,Oyunchimeg,female,v1636363180,61,10
69258_15_10,10,219,216.0,69258,KIM,Yeji,female,v1653466039,15,10
20116_88_10,10,219,216.0,20116,QALANDAROVA,Shohida,female,v1611649139,88,10
71365_182_10,10,219,216.0,71365,ALATEIK,Ghadah,female,v1664793442,182,10
71366_182_10,10,219,216.0,71366,ALSUDAYRI,Reema,female,v1664793420,182,10
1503_57_10,10,219,216.0,1503,DELGADO,Angelica,female,v1652199135,57,10
49126_61_10,10,219,216.0,49126,GANBAT,Munkhtuya,female,v1542810204,61,10
64803_96_7,3,219,215.0,64803,MERA,Jose,male,v1627677714,96,7
55357_57_7,3,219,215.0,55357,WILLIAMS,Andrew,male,v1627944111,57,7
65107_178_7,3,219,215.0,65107,MBUGUA,Denis Mwangi,male,v1657912868,178,7
55480_85_7,3,219,215.0,55480,GHANGAS,Yash,male,v1561637871,85,7
36289_23_7,3,219,215.0,36289,ROSSI,Lorenzo,male,v1549978375,23,7
43203_43_7,3,219,215.0,43203,BAGRIN,Alin,male,v1604396659,43,7
52048_70_4,63,220,219.0,52048,NKOTT PONDY KONA,Mike Pawl Allan,male,v1657027295,70,4
71742_106_3,62,220,219.0,71742,ALAJEEMI,Ahmed,male,v1668157020,106,3
18097_4_3,62,220,219.0,18097,MARIAC,Alexandre,male,v1552295164,4,3
20948_10_11,10,220,214.0,20948,OZERLER,Seyma,female,v1636528788,10,11
29364_44_4,62,221,220.0,29364,VUJIC,Marin,male,v1601543976,44,4
43851_9_2,56,221,221.0,43851,KAZIMIROV,Vladyslav,male,v1655015404,9,2
45459_27_2,56,221,221.0,45459,BARCZIKAY,Akos,male,v1641205087,27,2
43455_8_2,56,221,221.0,43455,GULUZADE,Rashad,male,v1522999077,8,2
37998_21_6,8,221,219.0,37998,CARDOSO,Ailton,male,v1552397321,21,6
24538_296_6,8,221,219.0,24538,BARKALAEV,Abdulmuslim,male,v1629981409,296,6
18411_27_6,8,221,219.0,18411,TOTH,Csaba,male,v1618997456,27,6
21798_38_11,8,221,215.0,21798,HAGELSKJAER,Asta,female,v1612867040,38,11
38714_35_11,8,221,215.0,38714,HANSEN,Tove,female,v1614871087,35,11
19852_38_11,8,221,215.0,19852,HANSEN,Louise,female,v1612867015,38,11
19865_38_11,8,221,215.0,19865,BOUJU,Sif,female,v1655356785,38,11
21418_296_11,8,221,215.0,21418,KOLYADENKOVA,Anastasia,female,v1633521519,296,11
12989_275_11,8,221,215.0,12989,TINTOR,Tea,female,v1667471193,275,11
18428_23_11,8,221,215.0,18428,LUCIANO,Federica,female,v1625148924,23,11
592_97_9,6,221,222.0,592,ALVAREZ,Luz,female,v1618386556,97,9
38550_79_9,6,221,222.0,38550,ANTONIO,Andreza,female,v1651153570,79,9
40415_113_9,6,221,222.0,40415,FLORES,Marian,female,v1571055946,113,9
36428_2_3,61,222,221.0,36428,GASSNER,Samuel,male,v1649403364,2,3
62456_93_4,60,222,221.0,62456,ROSAS,Javier,male,v1604488987,93,4
16262_70_5,35,222,219.0,16262,NDJIMA EHOWA,Raoul,male,v1604398956,70,5
31165_296_5,35,222,219.0,31165,DONTSOV,Roman,male,v1635503874,296,5
59877_323_12,5,222,221.0,59877,SHAHEEN,Nigara,female,v1663245157,323,12
2426_49_3,60,223,222.0,2426,CONTINI,Marcelo,male,v1612768288,49,3
12143_49_4,60,223,222.0,12143,MACEDO,Joao,male,v1628009413,49,4
31210_296_4,60,223,222.0,31210,ELBAKIEV,Georgii,male,v1635503653,296,4
62510_93_12,3,223,222.0,62510,SANTOS,Melissa,female,v1604489009,93,12
40825_85_12,3,223,222.0,40825,CHANAM,Rebina Devi,female,v1516890001,85,12
44012_14_12,3,223,222.0,44012,TALGAT,Dayana,female,v1620630071,14,12
45810_15_12,3,223,222.0,45810,YU,Hyeonji,female,v1631869282,15,12
39206_78_3,60,224,223.0,39206,GAYE,Serigne,male,v1619428626,78,3
52895_50_2,56,224,224.0,52895,MOUDETERE,Kais,male,v1660162136,50,2
40308_93_5,32,224,221.0,40308,DIAZ,Diego,male,v1662261051,93,5
62519_57_6,6,224,222.0,62519,SABIN,Elias,male,v1657529313,57,6
45137_14_6,6,224,222.0,45137,SHUKURBEKOV,Zhurkamyrza,male,v1612519490,14,6
57942_56_6,6,224,222.0,57942,NIGHTINGALE,Axel,male,v1569998810,56,6
59488_35_6,6,224,222.0,59488,ROSWALL,Lukas,male,v1614935260,35,6
70298_92_6,6,224,222.0,70298,LOAIZA,Robinson,male,v1658422419,92,6
69034_13_6,6,224,222.0,69034,GREEN,Kaito,male,v1652358858,13,6
30244_8_9,5,224,225.0,30244,BAYRAMOVA,Ulviyya,female,v1643867992,8,9
14695_14_9,5,224,225.0,14695,KAZYULINA,Anna,female,v1613054145,14,9
39293_61_9,5,224,200.0,39293,GANBOLD,Gantsetseg,female,v1618834061,61,9
12682_8_9,5,224,225.0,12682,MAMMADOVA,Shafag,female,v1581335849,8,9
65427_13_9,5,224,225.0,65427,TSUBONE,Nanako,female,v1641835131,13,9
43447_8_9,5,224,225.0,43447,MAMMADOVA,Zeynab,female,v1643867992,8,9
7410_20_9,5,224,225.0,7410,BAJO,Laura,female,v1645635325,20,9
54782_13_9,5,224,200.0,54782,NAKAUCHI,Yuri,female,v1558449858,13,9
33426_46_4,60,225,224.0,33426,ZHA,Lasai,male,v1465470809,46,4
20219_20_3,59,225,224.0,20219,VARELA FERRER,Alberto,male,v1611828362,20,3
9749_200_2,56,225,225.0,9749,DAGA,Auguste,male,v1628686842,200,2
39206_78_2,56,225,225.0,39206,GAYE,Serigne,male,v1619428626,78,2
27964_153_2,56,225,225.0,27964,IKOMO MBO,Constant,male,v1633700632,153,2
2701_21_2,56,225,225.0,2701,OLEINIC,Sergiu,male,v1634038146,21,2
56484_152_2,56,225,225.0,56484,PWELE,Anangisye,male,v1634677126,152,2
15590_18_2,56,225,225.0,15590,MEJRI,Moneam,male,v1546517219,18,2
19385_23_1,32,225,222.0,19385,REA,Diego,male,v1616327311,23,1
19844_193_5,32,225,222.0,19844,FETTKOETHER,Luka,male,v1611313246,193,5
28749_74_7,3,225,221.0,28749,CHEN,Sheng Min,male,v1615276982,74,7
55373_59_7,3,225,221.0,55373,KARAJIVANOUSH,Saeid,male,v1615882876,59,7
17279_88_7,3,225,221.0,17279,MADZHIDOV,Khurshed,male,v1608628017,88,7
6832_87_7,3,225,221.0,6832,ALBUSIRI,Saud,male,v1615734072,87,7
20663_21_7,3,225,221.0,20663,ROMPAO,Vasco,male,v1607942735,21,7
38627_177_7,3,225,221.0,38627,JULOT,Lien nirina,male,v1607941226,177,7
19387_23_4,60,226,225.0,19387,GISMONDO,Andrea,male,v1625148924,23,4
20872_28_3,57,226,225.0,20872,VAN HARTEN,Matthijs,male,v1612864969,28,3
46205_113_1,31,226,223.0,46205,PRADO,Arnold,male,v1662930453,113,1
65671_210_5,30,226,223.0,65671,GAMBI,Octave Regis,male,v1636555856,210,5
31197_193_3,57,227,226.0,31197,MEYER,Luc,male,v1657527501,193,3
44089_3_4,56,227,226.0,44089,DUYCK,Jarne,male,v1579085754,3,4
37039_49_4,56,227,226.0,37039,SANTOS,Marcos,male,v1628171444,49,4
18264_27_1,31,227,224.0,18264,VIDA,Andras,male,v1663941134,27,1
40119_34_5,29,227,224.0,40119,GAUTSCHI,Simon,male,v1613481217,34,5
12597_178_12,3,227,226.0,12597,KANA,Dianah,female,v1568379631,178,12
40325_93_12,3,227,226.0,40325,GALLEGOS,Jessica,female,v1554367042,93,12
28332_183_12,3,227,226.0,28332,SHRESTHA,Punam,female,v1529921153,183,12
12998_292_12,3,227,226.0,12998,DIALLI,Philomene,female,v1620806533,292,12
46546_180_12,3,227,226.0,46546,NIRAGIRA,Ange Ciella,female,v1628686694,180,12
38364_177_12,3,227,226.0,38364,ANDRIAMBOLOLONA,Hajanirina Zo,female,v1653303772,177,12
61413_62_12,3,227,226.0,61413,MAMEDOVA,Faride,female,v1648299190,62,12
56601_84_3,56,228,227.0,56601,KANATBEKOV,Erzhan,male,v1619429313,84,3
36565_296_3,56,228,227.0,36565,KHAZHMETOV,Kantemir,male,v1551799440,296,3
29178_20_3,56,228,227.0,29178,PENA INSAUSTI,Javier,male,v1633340119,20,3
34697_182_1,30,228,221.0,34697,KHAWJAH,Mutaz,male,v1523000483,182,1
29069_20_5,28,228,225.0,29069,NIETO TRINIDAD,Daniel,male,v1666946183,20,5
70352_48_11,6,228,222.0,70352,GARCIA VEITIA,Lutmary,female,v1658919884,48,11
35803_2_11,6,228,222.0,35803,KALLINGER,Laura,female,v1652250682,2,11
47622_51_4,56,229,228.0,47622,POPOVICI,David,male,v1536054412,51,4
13615_14_1,30,229,225.0,13615,ZHAUYNTAYEV,Bauyrzhan,male,v1552040133,14,1
31816_296_1,30,229,225.0,31816,MEREMOV,Damir,male,v1612342375,296,1
18700_140_5,27,229,226.0,18700,RAICEVIC,Novo,male,v1630330002,140,5
10404_45_10,8,229,227.0,10404,MAJOROSOVA,Viktoria,female,v1616668235,45,10
63862_98_4,56,230,229.0,63862,YAPI,Nandjo Yoann Wilfried,male,v1620748288,98,4
40113_59_4,56,230,229.0,40113,KAMYABI,AMIN,male,v1615882899,59,4
39366_62_4,56,230,229.0,39366,BASHIMOV,Agamyrat,male,v1648299707,62,4
56033_224_4,56,230,229.0,56033,CEESAY,Abdourahman,male,v1619004489,224,4
12156_74_5,26,230,227.0,12156,CHANG,Wei-Cheng,male,v1554973195,74,5
58381_25_10,8,230,228.0,58381,BADURA,Daniela,female,v1618827635,25,10
43693_9_10,8,230,228.0,43693,CHYZHEVSKA,Anastasiia,female,v1582292991,9,10
22495_28_10,8,230,228.0,22495,BUWALDA,Sacha,female,v1547113793,28,10
42213_25_10,8,230,228.0,42213,LOGOZNA,Zuzanna,female,v1603280979,25,10
29181_20_10,8,230,228.0,29181,GARRIGA ORTEGA,Marina,female,v1551865788,20,10
46076_61_6,6,230,228.0,46076,DARMAABAZAR,Munkhtulga,male,v1632140601,61,6
60477_21_11,6,230,224.0,60477,TORRES,Adriana,female,v1581581737,21,11
28038_61_11,6,230,224.0,28038,TSOGTGEREL,Nomin,female,v1574236508,61,11
13714_24_11,6,230,224.0,13714,LIEBEL,Paz,female,v1545661819,24,11
4334_96_2,56,231,231.0,4334,PEREZ,Sebastian,male,v1648456627,96,2
36689_34_3,54,231,230.0,36689,BATSIEV,Adam,male,v1618215420,34,3
38827_253_1,28,231,227.0,38827,MONTES,Luis,male,v1556283914,253,1
19449_29_5,26,231,228.0,19449,GRAMATIKOV,Georgi,male,v1618214671,29,5
69174_82_6,6,231,229.0,69174,ARCANGELI,Marco,male,v1652687894,82,6
25682_93_6,6,231,229.0,25682,OCHOA,Victor,male,v1615197465,93,6
70287_74_6,6,231,229.0,70287,LEE,Yi-Hsiang,male,v1658215026,74,6
71394_192_6,6,231,229.0,71394,YOHANES KRISTOPEL,Pelupessy,male,v1665056928,192,6
49378_108_2,55,232,232.0,49378,THERA,Douga,male,v1562975769,108,2
42527_51_3,53,232,231.0,42527,LEMIRE,Justin,male,v1633336532,51,3
52408_60_1,28,232,228.0,52408,ELMAALLEM,Zakariae,male,v1556107107,60,1
32587_14_5,26,232,229.0,32587,RATAYEV,Kuanysh,male,v1528115068,14,5
45135_14_5,26,232,229.0,45135,MAVLIDOV,Mukhammedali,male,v1620029740,14,5
71588_70_5,26,232,229.0,71588,DJETKEU NZINKEU,Elvis,male,v1667481480,70,5
66727_18_5,26,232,229.0,66727,MCHICHI GUZANNAI,Khalil,male,v1645779674,18,5
65476_70_5,26,232,229.0,65476,NGUEYA NAHEU,Vladimir Carlos,male,v1634629532,70,5
29459_23_9,3,232,231.0,29459,SILVERI,Federica,female,v1583313677,23,9
54142_142_9,3,232,231.0,54142,ESCANO,Maria,female,v1656568456,142,9
42382_39_9,3,232,231.0,42382,MIHHAILOVA,Darja,female,v1579516544,39,9
49352_61_9,3,232,231.0,49352,DELGERSAIKHAN,Sarantuya,female,v1632138692,61,9
39398_17_9,3,232,231.0,39398,MAKSETBAEVA,Yulyana,female,v1612340771,17,9
44013_14_9,3,232,231.0,44013,ZHYLKYBAY,Kundyz,female,v1525256413,14,9
65263_82_9,3,232,231.0,65263,SCHABORT,Liane,female,v1633599988,82,9
44606_42_2,54,233,233.0,44606,DE ANGELIS,Anthony,male,v1581928075,42,2
70728_297_3,50,233,232.0,70728,JASZCZYSZYN,Cedric,male,v1660361731,297,3
69721_49_3,50,233,232.0,69721,ARDINA,Vinicius,male,v1657303096,49,3
39070_50_3,50,233,232.0,39070,OUDJANE,Karim,male,v1632046170,50,3
18867_25_3,50,233,232.0,18867,GARBACZ,Mateusz,male,v1554378373,25,3
71132_4_3,50,233,,71132,MENGUY,Romain,male,v1664178023,4,3
15661_98_1,27,233,229.0,15661,MONNEY,Regis Evrard,male,v1653666087,98,1
63507_260_11,6,233,227.0,63507,AGUILERA,Estefani,female,v1618214545,260,11
42776_63_11,6,233,227.0,42776,CARROLL,Jurlina,female,v1520264284,63,11
34085_96_11,6,233,227.0,34085,ALFARO,Marcela,female,v1582880366,96,11
3404_74_11,6,233,227.0,3404,CHEN,Yun-Ting,female,v1554973581,74,11
33637_295_11,6,233,227.0,33637,TANG,Lai Man,female,v1664183639,295,11
38766_79_11,6,233,227.0,38766,MARTA,Priscila,female,v1651153548,79,11
68779_79_11,6,233,227.0,68779,KULIMBALA,Joana,female,v1651241918,79,11
28883_20_11,6,233,227.0,28883,CAMUS HERNAEZ,Irene,female,v1580912080,20,11
51708_78_2,54,234,234.0,51708,MBOUP,Mouhamedou,male,v1666183619,78,2
53064_33_4,54,234,233.0,53064,IHANAMAKI,Eetu,male,v1624886446,33,4
69463_100_1,26,234,230.0,69463,CHU,Duc Dat,male,v1663940731,100,1
66187_48_1,26,234,230.0,66187,DELGADO CALLEJA,Julio,male,v1648027611,48,1
40411_113_2,53,235,235.0,40411,CUSI,Julio,male,v1662930555,113,2
17871_34_4,53,235,234.0,17871,KISTLER,Michael,male,v1556795352,34,4
70164_57_10,6,235,233.0,70164,NELSON,Leana,female,v1657697894,57,10
50464_49_10,6,235,233.0,50464,HENRIQUES,Julia,female,v1657097894,49,10
42826_2_10,6,235,233.0,42826,HIDEN,Verena,female,v1649403397,2,10
70283_92_10,6,235,233.0,70283,SALAMAR,Scarlet,female,v1658215227,92,10
25088_84_6,5,235,233.0,25088,KAZATOV,Kerim,male,v1613480836,84,6
17167_193_6,5,235,233.0,17167,GALANDI,Philipp,male,v1575373066,193,6
46569_14_6,5,235,233.0,46569,KALIYEV,Arman,male,v1612865725,14,6
33004_24_6,5,235,233.0,33004,HAILO,Sagi,male,v1612170153,24,6
5621_88_6,5,235,233.0,5621,SAIDOV,Saidzhalol,male,v1608625976,88,6
65103_231_2,53,236,236.0,65103,DIALLO,Alhassane,male,v1668165078,231,2
7572_112_4,52,236,235.0,7572,LOPEZ AGUILERA,Gustavo Eduardo,male,v1582793161,112,4
65595_244_1,26,236,,65595,KAMHAZ,Mahdi,male,v1636362037,244,1
71741_106_1,26,236,232.0,71741,ERUDAH,Milud,male,v1668156983,106,1
25202_95_1,26,236,232.0,25202,CUELLO POLANCO,Yunior Manuel,male,v1661940930,95,1
71590_70_1,26,236,232.0,71590,NDI,Rene Ulrich,male,v1667483048,70,1
49072_87_1,26,236,221.0,49072,HASAN,Habib,male,v1644402039,87,1
68787_24_1,26,236,232.0,68787,SOYONOV,Osher,male,v1651152683,24,1
43473_24_2,52,237,237.0,43473,GUTMAN,Guy,male,v1604495673,24,2
34790_97_2,52,237,237.0,34790,GONZALEZ,Jorge,male,v1661859190,97,2
49130_14_2,52,237,237.0,49130,ZHEXENBAYEV,Azamat,male,v1542285608,14,2
39172_296_4,50,237,236.0,39172,EDILBIEV,Magomed,male,v1570691375,296,4
70725_224_4,50,237,236.0,70725,SOWE,Amadou,male,v1660733963,224,4
48753_120_4,50,237,236.0,48753,BOUBACAR ADAMOU,Abdoul Kader,male,v1645449551,120,4
69537_264_4,50,237,236.0,69537,SAMIN,Vydal,male,v1655722103,264,4
17100_49_4,50,237,236.0,17100,NEVES,Lincoln,male,v1555075030,49,4
14536_160_5,25,237,234.0,14536,PERSOGLIA,Paolo,male,v1661799234,160,5
65270_85_3,48,238,236.0,65270,KUMAR,Arun,male,v1632391870,85,3
49172_296_5,25,238,235.0,49172,DAVUDOV,Nadzhibula,male,v1612346125,296,5
49832_14_5,25,238,235.0,49832,PALKIN,Rega,male,v1552043837,14,5
31426_95_5,25,238,235.0,31426,SANTANA,Oscar,male,v1521647640,95,5
38438_4_3,48,239,237.0,38438,GIVRE,Cameron,male,v1637243652,4,3
46763_178_10,6,239,237.0,46763,WANJIRU,Esther Njeri,female,v1631268954,178,10
266_1_9,3,239,238.0,266,NAREKS,Petra,female,v1550835769,1,9
39590_25_9,3,239,238.0,39590,JANECZKO,Aleksandra,female,v1613033519,25,9
44981_28_2,51,240,240.0,44981,VAN DER KOLK,Dylan,male,v1581927288,28,2
27244_131_3,48,240,346.0,27244,MAK,Hong Nin,male,v1658307972,131,3
50131_21_10,6,240,238.0,50131,ROSARIO,Maria,female,v1633644585,21,10
64780_93_6,3,240,238.0,64780,GARCIA,Angel,male,v1628173902,93,6
65165_61_6,3,240,238.0,65165,BATBAATAR,Sumiyabayar,male,v1632140557,61,6
65257_182_6,3,240,238.0,65257,ALGELANI,Omar,male,v1632397930,182,6
65272_85_6,3,240,238.0,65272,DESWAL,Deepak,male,v1632307412,85,6
41815_172_2,51,241,315.0,41815,EALSLMAN,Moath,male,v1667297403,172,2
43851_9_3,46,241,239.0,43851,KAZIMIROV,Vladyslav,male,v1655015404,9,3
17924_31_5,23,241,238.0,17924,SCHWENDINGER,Raphael,male,v1655404514,31,5
45604_214_10,6,241,239.0,45604,MENDES,Evenilde,female,v1661865840,214,10
7977_85_10,6,241,239.0,7977,TARIYAL,Suchika,female,v1551961054,85,10
13110_110_10,6,241,239.0,13110,LORENZANA,Brenda,female,v1645172424,110,10
41280_96_10,6,241,239.0,41280,SEGURA,Elizabeth,female,v1621234752,96,10
16449_191_10,6,241,239.0,16449,TANG,Jing fang,female,v1656930598,191,10
23365_78_10,6,241,239.0,23365,BUET,Lea,female,v1651583036,78,10
16228_70_10,6,241,239.0,16228,NKOU MBALLA,Jeanne Louise,female,v1556622227,70,10
68516_291_10,6,241,239.0,68516,KABINDA,Rita,female,v1651058737,291,10
18611_266_10,6,241,239.0,18611,ASCHIOPOAEI,Denisa,female,v1606988397,266,10
37588_25_10,6,241,239.0,37588,OBAL,Lucja,female,v1618389201,25,10
71391_192_10,6,241,239.0,71391,MELI MARTA,Rosita,female,v1665056973,192,10
71415_192_10,6,241,239.0,71415,DINNY,Febriany,female,v1665044787,192,10
20116_88_11,5,241,235.0,20116,QALANDAROVA,Shohida,female,v1611649139,88,11
45012_18_11,5,241,235.0,45012,HAJRI,Nouha,female,v1528194729,18,11
59878_194_11,5,241,235.0,59878,ASKARI,Parwin,female,v1642424371,194,11
44298_88_9,3,241,240.0,44298,MUMINOVA,Akhliya,female,v1582102104,88,9
40205_88_9,3,241,240.0,40205,GULBOEVA,Fazilat,female,v1562852587,88,9
11293_211_9,3,241,240.0,11293,BARKA SEGUE,Fatime,female,v1616593838,211,9
25635_260_9,3,241,240.0,25635,TIRADO,Anna,female,v1617697205,260,9
56191_177_9,3,241,240.0,56191,TIEFFEMBACH,Ratsiavy Alexandrine Norah,female,v1564393471,177,9
20882_14_9,3,241,240.0,20882,TYNBAYEVA,Galiya,female,v1659998942,14,9
55502_85_9,3,241,240.0,55502,RITU,,female,v1648056578,85,9
47352_51_9,3,241,240.0,47352,GRENIER,Amelie,female,v1531919825,51,9
40445_84_9,3,241,240.0,40445,ALMAZOVA,Saule,female,v1635303485,84,9
29530_24_2,50,242,241.0,29530,BARSHESHET,Eylon,male,v1642064229,24,2
52816_173_4,45,242,241.0,52816,LUIS,Diogo,male,v1635336676,173,4
44800_9_3,42,242,240.0,44800,BEREZHNYI,Rostyslav,male,v1582014956,9,3
45343_43_3,42,242,240.0,45343,TONOFREI,Ion,male,v1626686518,43,3
31161_36_3,42,242,240.0,31161,BUTKUS,Kostas,male,v1658736083,36,3
36838_1_3,42,242,240.0,36838,KLOPCIC,Urh,male,v1551090663,1,3
62525_70_1,25,242,236.0,62525,EVOUNA BELOBO,Didier Barthelemy,male,v1604398242,70,1
27886_70_1,25,242,236.0,27886,NDZOMO,Christophe Emmanuel,male,v1634629579,70,1
28917_71_5,23,242,239.0,28917,EILERTSEN,Kornelius,male,v1661429513,71,5
